country,year,sotu_sent_pn,sotu_sent_ab,ungd_sent_pn,ungd_sent_ab,ungd_wl,sotu_wl,sotu_econ,ungd_econ,sotu_secu,ungd_secu
RUS,1972,NA,NA,0.05076472502440612,0.2629352424341035,7.311747478034494,NA,NA,0.0048812235600390495,NA,0.08395704523267165
RUS,1973,NA,NA,0.07512520868113523,0.22203672787979967,7.330884808013356,NA,NA,0.01001669449081803,NA,0.051085141903171954
RUS,1974,NA,NA,0.07050572166851236,0.21520856404577335,7.313768918420081,NA,NA,0.009966777408637873,NA,0.07013658176448874
RUS,1975,NA,NA,0.06634182908545727,0.2485007496251874,7.269865067466267,NA,NA,0.011244377811094454,NA,0.05734632683658171
RUS,1976,NA,NA,0.06382335148215366,0.23018753781004234,7.2416817906836055,NA,NA,0.01058681185722928,NA,0.06836055656382335
RUS,1977,NA,NA,0.061979648473635525,0.22910884983040394,7.289238359543632,NA,NA,0.008633980881899476,NA,0.0746222633364169
RUS,1978,NA,NA,0.03664345914254306,0.22132649322096007,7.2231586661780876,NA,NA,0.008427995602784902,NA,0.09747160131916453
RUS,1979,NA,NA,0.06827309236947791,0.21927710843373494,7.219277108433735,NA,NA,0.006024096385542169,NA,0.05381526104417671
RUS,1980,NA,NA,0.02268370607028754,0.19456869009584665,7.383067092651757,NA,NA,0.007348242811501597,NA,0.07635782747603834
RUS,1981,NA,NA,0.02361429977041653,0.23679895047556576,7.112167923909478,NA,NA,0.00754345687110528,NA,0.06198753689734339
RUS,1982,NA,NA,0.032539416303253944,0.2264340825226434,7.254612546125461,NA,NA,0.00637370010063737,NA,0.07715531700771554
RUS,1983,NA,NA,0.046341463414634146,0.22195121951219512,7.147256097560976,NA,NA,0.006097560975609756,NA,0.07652439024390244
RUS,1984,NA,NA,0.018862275449101795,0.23862275449101797,7.12874251497006,NA,NA,0.005988023952095809,NA,0.08323353293413174
RUS,1985,NA,NA,0.03761755485893417,0.2507836990595611,7.414184952978056,NA,NA,0.009404388714733543,NA,0.0713166144200627
RUS,1986,NA,NA,0.024247867085765602,0.24068253255500674,7.444544229905703,NA,NA,0.008082622361921869,NA,0.06690615177368657
RUS,1987,NA,NA,0.031055900621118012,0.2329192546583851,7.455486542443064,NA,NA,0.015010351966873706,NA,0.054865424430641824
RUS,1988,NA,NA,0.05309734513274336,0.1906677393403057,7.561946902654867,NA,NA,0.009654062751407884,NA,0.0498793242156074
RUS,1989,NA,NA,0.025380710659898477,0.20812182741116753,7.514997692662667,NA,NA,0.02168897092754961,NA,0.06183664051684356
RUS,1990,NA,NA,-0.0027235587834770767,0.25238311393554247,7.608715388107127,NA,NA,0.015433499773036768,NA,0.05901044030867
RUS,1991,NA,NA,0.05483704086911537,0.21003621314019658,7.632177961717537,NA,NA,0.013450594930160372,NA,0.04397309881013968
RUS,1992,NA,NA,0.09750812567713976,0.24918743228602383,7.670639219934994,NA,NA,0.016251354279523293,NA,0.04875406283856988
RUS,1993,NA,NA,0.039761431411530816,0.2644135188866799,7.760437375745527,NA,NA,0.012922465208747515,NA,0.061630218687872766
RUS,1994,NA,NA,0.0022865853658536584,0.2263719512195122,7.520579268292683,NA,NA,0.009146341463414634,NA,0.08155487804878049
RUS,1995,NA,NA,0.05995475113122172,0.2160633484162896,7.540723981900452,NA,NA,0.012443438914027148,NA,0.05995475113122172
RUS,1996,NA,NA,0.08247422680412371,0.22508591065292097,7.8075601374570445,NA,NA,0.006872852233676976,NA,0.06529209621993128
RUS,1997,NA,NA,0.037937743190661476,0.20330739299610895,7.607976653696498,NA,NA,0.009727626459143969,NA,0.057392996108949414
RUS,1998,NA,NA,0.03335980937251787,0.1938046068308181,7.6322478157267675,NA,NA,0.009531374106433678,NA,0.0698967434471803
RUS,1999,NA,NA,0.03861003861003861,0.22084942084942086,7.7335907335907335,NA,NA,0.008494208494208495,NA,0.055598455598455596
RUS,2000,0.045756457564575644,0.2095940959409594,0.09145299145299145,0.24358974358974358,7.947008547008547,7.733210332103321,0.056457564575645755,0.017948717948717947,0.008487084870848708,0.06324786324786325
RUS,2001,0.07227374480332587,0.20083146786056924,0.08991228070175439,0.2565789473684211,8.203947368421053,7.474896066517429,0.0709945634793732,0.017543859649122806,0.008954269267668692,0.10307017543859649
RUS,2002,0.030710835058661144,0.15976535541752934,0.01597444089456869,0.22470713525026625,7.8445154419595315,7.782953761214631,0.06694271911663216,0.012779552715654952,0.01621808143547274,0.08413205537806177
RUS,2003,0.07804568527918782,0.21954314720812182,0.11024498886414254,0.2594654788418708,7.73162583518931,7.455266497461929,0.0532994923857868,0.01002227171492205,0.03267766497461929,0.05011135857461024
RUS,2004,0.06114468538926413,0.16779239246356203,0,0.24440298507462688,7.6763059701492535,7.536437966583718,0.08958407394241023,0.008395522388059701,0.01848560255954497,0.0830223880597015
RUS,2005,0.10294666169339799,0.2215591197314435,0.023876404494382022,0.24578651685393257,7.599719101123595,7.5121223424095485,0.05184632599776203,0.014044943820224719,0.013054830287206266,0.08848314606741572
RUS,2006,0.07424867413081909,0.1791396582203889,0.08610400682011936,0.21909633418584826,7.880647911338448,7.335002946375957,0.06157925751325869,0.0196078431372549,0.05509723040659988,0.059676044330775786
RUS,2007,0.0656040656040656,0.13305613305613306,0.15005727376861397,0.2279495990836197,7.917525773195877,7.4795564795564795,0.07877107877107876,0.030927835051546393,0.0164010164010164,0.045819014891179836
RUS,2008,0.06106696935300795,0.20408626560726448,-0.01743119266055046,0.23027522935779818,7.606422018348624,7.704199772985244,0.04290578887627696,0.01743119266055046,0.014755959137343927,0.05412844036697248
RUS,2009,0.06690633113640902,0.1719592570401438,0.05309734513274336,0.23185840707964603,7.576991150442478,7.752346714599561,0.06291192330736968,0.018584070796460177,0.015578190533253445,0.06548672566371681
RUS,2010,0.03952339436210404,0.17204301075268819,0.10576923076923077,0.18653846153846154,7.8567307692307695,7.530078465562337,0.05492589363557106,0.016346153846153847,0.02121476315024702,0.0625
RUS,2011,0.048206937095825984,0.17871840094062316,0.038433111603843315,0.21286031042128603,7.699926090169993,7.7707231040564375,0.053203997648442095,0.016260162601626018,0.020282186948853614,0.06504065040650407
RUS,2012,0.07027498908773461,0.17939764295067656,0.008016032064128256,0.24649298597194388,7.652304609218437,7.573766914011348,0.07027498908773461,0.008016032064128256,0.010257529463116543,0.045090180360721446
RUS,2013,0.05247670426679745,0.1245708680725846,0.006493506493506494,0.1987012987012987,7.803896103896104,7.765080922020599,0.07209416380578715,0.023376623376623377,0.01741049534085336,0.04155844155844156
RUS,2014,0.07038288288288289,0.15934684684684686,-0.04698581560283688,0.22606382978723405,7.430851063829787,7.708051801801802,0.07460585585585586,0.004432624113475178,0.010698198198198198,0.054078014184397165
RUS,2015,0.03801076971808679,0.18308520747545137,-0.007281553398058253,0.20792880258899676,7.440938511326861,7.57396262274311,0.07317073170731707,0.01699029126213592,0.024707000316756416,0.03964401294498382
RUS,2016,0.09447368421052632,0.19236842105263158,0.019674935842600515,0.19931565440547477,7.696321642429427,7.556578947368421,0.07684210526315789,0.020530367835757058,0.007105263157894737,0.06073567151411463
RUS,2017,NA,NA,0.010662604722010662,0.21325209444021326,7.638233054074639,NA,NA,0.008377760853008377,NA,0.04798172124904798
RUS,2018,0.08560379680084373,0.1727895939532431,NA,NA,NA,7.44559676568817,0.06415890314642292,NA,0.036737563719458605,NA
USA,1913,0.08978583196046129,0.1902800658978583,NA,NA,NA,7.438220757825371,0.048599670510708404,NA,0.009060955518945634,NA
USA,1914,0.07003610108303249,0.2606498194945848,NA,NA,NA,7.2245487364620935,0.04332129963898917,NA,0.02527075812274368,NA
USA,1915,0.05377961639714178,0.20646859721699887,NA,NA,NA,7.264385107183152,0.04813839789394509,NA,0.025949605114704778,NA
USA,1916,0.0377113133940182,0.18335500650195058,NA,NA,NA,7.771131339401821,0.045513654096228866,NA,0.010403120936280884,NA
USA,1917,-0.004626060138781804,0.36854279105628374,NA,NA,NA,7.0300693909020815,0.016191210485736313,NA,0.05088666152659985,NA
USA,1918,0.08172280508006627,0.26173384870237437,NA,NA,NA,7.264494754279403,0.048591938155715074,NA,0.030369961347321922,NA
USA,1919,0.03823047515019115,0.2381212452211906,NA,NA,NA,7.5122883670125615,0.08083014746040415,NA,0.02075368651010377,NA
USA,1920,0.056716417910447764,0.25771144278606967,NA,NA,NA,7.539303482587065,0.08159203980099503,NA,0.015920398009950248,NA
USA,1921,0.021709633649932156,0.23518769787426505,NA,NA,NA,7.742198100407055,0.06331976481230213,NA,0.013568521031207599,NA
USA,1922,-0.014861995753715499,0.2237791932059448,NA,NA,NA,7.657749469214437,0.0683651804670913,NA,0.018683651804670912,NA
USA,1923,0.08059701492537313,0.24402985074626865,NA,NA,NA,7.655597014925373,0.060074626865671645,NA,0.014552238805970149,NA
USA,1924,0.07155963302752294,0.21761467889908256,NA,NA,NA,7.731009174311927,0.06862385321100918,NA,0.02165137614678899,NA
USA,1925,0.07295930652540332,0.20635685046954008,NA,NA,NA,7.697808812906333,0.0638092944859138,NA,0.019985552612569228,NA
USA,1926,0.06660039761431412,0.21272365805168986,NA,NA,NA,7.6414015904572565,0.07007952286282307,NA,0.018886679920477135,NA
USA,1927,0.04593138644740573,0.2160476325489084,NA,NA,NA,7.618939608732634,0.08420754182024383,NA,0.017578678763821944,NA
USA,1928,0.07174621998221169,0.17906907797213165,NA,NA,NA,7.520308330862734,0.06700266824785057,NA,0.014527127186480878,NA
USA,1929,0.06163194444444445,0.1840277777777778,NA,NA,NA,7.744791666666667,0.0646701388888889,NA,0.017795138888888888,NA
USA,1930,0.030518819938962362,0.1536113936927772,NA,NA,NA,7.788911495422177,0.10427263479145472,NA,0.01017293997965412,NA
USA,1931,0.025937749401436554,0.2031125299281724,NA,NA,NA,7.879489225857941,0.10853950518754989,NA,0.012370311252992818,NA
USA,1932,0.0016120365394948952,0.19183234819989253,NA,NA,NA,7.3954862976894145,0.08382590005373455,NA,0.015583019881783988,NA
USA,1934,0.04138702460850112,0.24049217002237136,NA,NA,NA,7.411633109619687,0.08053691275167785,NA,0.011185682326621925,NA
USA,1935,0.054873646209386284,0.20216606498194944,NA,NA,NA,7.3740072202166065,0.04404332129963899,NA,0.012996389891696752,NA
USA,1936,0.07254623044096728,0.3186344238975818,NA,NA,NA,7.103840682788051,0.029871977240398292,NA,0.02844950213371266,NA
USA,1937,0.05711610486891386,0.20880149812734083,NA,NA,NA,7.614232209737827,0.031835205992509365,NA,0.018726591760299626,NA
USA,1938,-0.05116796440489433,0.25027808676307006,NA,NA,NA,7.338709677419355,0.10567296996662959,NA,0.01167964404894327,NA
USA,1939,0.02323991797676008,0.24743677375256323,NA,NA,NA,7.30827067669173,0.07997265892002735,NA,0.03827751196172249,NA
USA,1940,0.025466893039049237,0.2835314091680815,NA,NA,NA,7.061120543293718,0.039898132427843805,NA,0.0500848896434635,NA
USA,1941,0.0675,0.31083333333333335,NA,NA,NA,7.109166666666667,0.019166666666666665,NA,0.06333333333333334,NA
USA,1942,-0.05417607223476298,0.33559066967644846,NA,NA,NA,6.600451467268623,0.01730624529721595,NA,0.0797592174567344,NA
USA,1943,-0.02565597667638484,0.317201166180758,NA,NA,NA,6.752769679300291,0.018075801749271137,NA,0.06938775510204082,NA
USA,1944,-0.030716723549488054,0.3078498293515358,NA,NA,NA,6.879180887372014,0.039590443686006824,NA,0.06621160409556313,NA
USA,1945,-0.0049245921822099106,0.2917820867959372,NA,NA,NA,7.097568482610034,0.0317020621729763,NA,0.07663896583564174,NA
USA,1946,0.031198036265737587,0.18908860559030802,NA,NA,NA,7.323857787631641,0.1236044025655238,NA,0.033811069760076015,NA
USA,1947,0.03241106719367589,0.233201581027668,NA,NA,NA,7.466403162055336,0.08616600790513834,NA,0.041501976284584984,NA
USA,1948,0.10255198487712665,0.29064272211720227,NA,NA,NA,7.0259924385633274,0.09215500945179585,NA,0.02504725897920605,NA
USA,1949,0.11308677098150782,0.2581792318634424,NA,NA,NA,7.339260312944523,0.08463726884779517,NA,0.015647226173541962,NA
USA,1950,0.16758933064921994,0.303472571716155,NA,NA,NA,7.315551082033216,0.06592853548062405,NA,0.0206341217916457,NA
USA,1951,0.08777852802160702,0.32275489534098584,NA,NA,NA,6.856853477380149,0.022957461174881837,NA,0.07697501688048616,NA
USA,1952,0.09834368530020704,0.34679089026915116,NA,NA,NA,6.669254658385094,0.044513457556935816,NA,0.07246376811594203,NA
USA,1953,0.05790645879732739,0.26161841128433555,NA,NA,NA,7.20475129918337,0.04127691165553081,NA,0.03771343726800297,NA
USA,1954,0.1016949152542373,0.2071563088512241,NA,NA,NA,7.503954802259887,0.07796610169491526,NA,0.03653483992467043,NA
USA,1955,0.15072639225181597,0.2627118644067797,NA,NA,NA,7.60956416464891,0.06295399515738499,NA,0.04025423728813559,NA
USA,1956,0.10135869565217391,0.23559782608695654,NA,NA,NA,7.574184782608696,0.07255434782608695,NA,0.029347826086956522,NA
USA,1957,0.1171875,0.24888392857142858,NA,NA,NA,7.501116071428571,0.06473214285714286,NA,0.03850446428571429,NA
USA,1958,0.0975609756097561,0.2634146341463415,NA,NA,NA,7.320487804878049,0.04682926829268293,NA,0.07512195121951219,NA
USA,1959,0.12116858237547892,0.2753831417624521,NA,NA,NA,7.370689655172414,0.08093869731800767,NA,0.036877394636015325,NA
USA,1960,0.09912170639899624,0.2806357172731075,NA,NA,NA,7.424090338770389,0.05520702634880803,NA,0.03136762860727729,NA
USA,1961,0.09521105432519401,0.2349044103728942,NA,NA,NA,7.283929585462805,0.06871095968199886,NA,0.029907249668748817,NA
USA,1962,0.07825167430384208,0.2770532252379274,NA,NA,NA,7.00211491011632,0.08671131476912232,NA,0.028198801550934086,NA
USA,1963,0.06455921638468388,0.2711487088156723,NA,NA,NA,6.837488869100623,0.06188780053428317,NA,0.04363312555654497,NA
USA,1964,0.05859065716547902,0.2913697545526524,NA,NA,NA,6.811559778305622,0.08076009501187649,NA,0.026920031670625493,NA
USA,1965,0.08477611940298507,0.3176119402985075,NA,NA,NA,6.88,0.056716417910447764,NA,0.020895522388059702,NA
USA,1966,0.0352882703777336,0.31560636182902585,NA,NA,NA,6.855864811133201,0.04721669980119284,NA,0.04324055666003976,NA
USA,1967,0.032914201183431954,0.2843934911242604,NA,NA,NA,6.8798076923076925,0.0621301775147929,NA,0.04031065088757396,NA
USA,1968,0.04639435199193142,0.25718608169440244,NA,NA,NA,6.7725668179525975,0.07766011094301563,NA,0.03530005042864347,NA
USA,1969,0.07512060647829083,0.24603721571330117,NA,NA,NA,6.906960716747071,0.04686423156443832,NA,0.024810475534114404,NA
USA,1970,0.06699147381242387,0.3276492082825822,0.15459140690817186,0.2607413647851727,7.327716933445662,6.829476248477467,0.05237515225334957,0.02695871946082561,0.034713763702801465,0.02948609941027801
USA,1971,0.08280254777070063,0.2178343949044586,0.11017786561264822,0.25938735177865613,7.183300395256917,7.064968152866242,0.06369426751592357,0.011363636363636364,0.0070063694267515925,0.03359683794466403
USA,1972,0.05536089698668535,0.27960756832515765,0.03376304481276857,0.2461632903621854,7.193370165745856,7.063069376313945,0.07708479327259986,0.01596071209330878,0.02943237561317449,0.04665438919582566
USA,1973,0.10483870967741936,0.22096774193548388,0.10862068965517241,0.25689655172413794,7.25603448275862,7.264516129032258,0.056451612903225805,0.020689655172413793,0.02258064516129032,0.039655172413793106
USA,1974,0.07466814159292036,0.2627212389380531,0.03073661897191309,0.27980922098569155,7.2617912029676734,6.882743362831858,0.06305309734513274,0.051934287228404874,0.03816371681415929,0.05352411234764176
USA,1975,0.030353200883002206,0.18818984547461368,0.08937397034596375,0.2804777594728171,7.317957166392092,6.991169977924945,0.10485651214128035,0.009884678747940691,0.016556291390728478,0.05930807248764415
USA,1976,0.022944550669216062,0.2982791586998088,0.08391831525207402,0.26196553924696875,7.339502233567326,6.981357552581262,0.08891013384321224,0.02265475430759413,0.032982791586998086,0.042437779195915765
USA,1977,0.09321595028482652,0.2641118591403418,0.07741935483870968,0.27670250896057347,6.983512544802867,7.252718798549974,0.04971517348524081,0.01935483870967742,0.044536509580528225,0.1082437275985663
USA,1978,0.06217616580310881,0.30166954519286127,0.13444401394808214,0.25377760557923285,7.337853545137544,6.915371329879102,0.10420264824409903,0.04726850058117009,0.03281519861830743,0.03060829135993801
USA,1979,0.1499644633972992,0.34186211798152094,0.06427423674343867,0.24424209962506696,7.22710230316015,7.016346837242359,0.06538734896943853,0.05463310123192287,0.0511727078891258,0.035886448848419926
USA,1980,0.07714285714285714,0.30857142857142855,0.125,0.29857512953367876,7.224740932642487,6.933571428571429,0.04428571428571428,0.007772020725388601,0.07428571428571429,0.06217616580310881
USA,1981,0.08188900295911589,0.18974575759405762,0.1468994581577363,0.27453341360626127,7.6682721252257675,7.471526058336856,0.0698713690440244,0.09452137266706803,0.024457998671417357,0.01926550270921132
USA,1982,0.051675977653631286,0.24441340782122906,0.08649225840896957,0.3021890016017085,6.990923651895355,6.95391061452514,0.08472998137802606,0.025093432995194873,0.02094972067039106,0.04805125467164976
USA,1983,0.06943231441048035,0.27641921397379915,0.05966930265995687,0.32710280373831774,6.949676491732567,6.99650655021834,0.09082969432314411,0.005751258087706686,0.02576419213973799,0.08051761322789361
USA,1984,0.1644486692015209,0.33840304182509506,0.14534883720930233,0.30910852713178294,6.93265503875969,6.894961977186312,0.05655893536121673,0.015019379844961241,0.02899239543726236,0.05329457364341085
USA,1985,0.13793103448275862,0.3043240284619595,0.07849686847599165,0.2789144050104384,7.238830897703549,6.800766283524904,0.08374384236453201,0.029227557411273485,0.03393541324575807,0.05093945720250522
USA,1986,0.11242603550295859,0.3425378040762656,0.06142941523922032,0.28588304784406376,7.131718842291789,6.556870479947403,0.05325443786982249,0.02362669816893089,0.03155818540433925,0.07619610159480213
USA,1987,0.0807327001356852,0.2544097693351425,0.09176029962546817,0.28901373283395754,7.058052434456929,6.879240162822253,0.041383989145183174,0.035580524344569285,0.0203527815468114,0.048064918851435705
USA,1988,0.10071574642126789,0.2602249488752556,0.05206738131699847,0.33078101071975496,6.979070954568657,6.830777096114519,0.04959100204498978,0.011230219499744768,0.03169734151329243,0.0638080653394589
USA,1989,0.08421610169491525,0.2854872881355932,0.10693215339233038,0.3724188790560472,6.808997050147493,6.7701271186440675,0.0635593220338983,0.022123893805309734,0.029661016949152543,0.0612094395280236
USA,1990,0.1193502824858757,0.2379943502824859,0.09377817853922453,0.3011722272317403,6.872858431018936,6.536723163841808,0.04943502824858757,0.0063119927862939585,0.02401129943502825,0.04869251577998197
USA,1991,0.03871391076115486,0.34448818897637795,0.05506993006993007,0.3243006993006993,6.9729020979020975,7.011154855643045,0.05774278215223097,0.016608391608391608,0.04002624671916011,0.038461538461538464
USA,1992,0.025190392501464556,0.24428822495606328,0.1574750830564784,0.35415282392026576,7.287043189368771,6.484475688342121,0.08201523140011717,0.03122923588039867,0.02401874633860574,0.09568106312292358
USA,1993,0.03721881390593047,0.26462167689161553,0.06966403162055336,0.31867588932806323,7.041501976284585,6.733333333333333,0.130879345603272,0.025197628458498024,0.013087934560327199,0.06521739130434782
USA,1994,0.029753265602322207,0.2895500725689405,0.08071748878923767,0.33781763826606875,6.9857997010463375,6.6092162554426706,0.07111756168359942,0.025411061285500747,0.038461538461538464,0.07249626307922272
USA,1995,0.027009437032216074,0.2730231044581842,0.006613756613756613,0.30158730158730157,7.302248677248677,6.628376179629027,0.0683371298405467,0.0205026455026455,0.029938171168239505,0.09259259259259259
USA,1996,-0.008816120906801008,0.2884130982367758,0.028094820017559263,0.3037752414398595,6.8964003511852505,6.809403862300588,0.0654911838790932,0.010535557506584723,0.04030226700251889,0.10272168568920105
USA,1997,0.05635891731553578,0.23062662217278457,0.08282208588957055,0.3374233128834356,7.107361963190184,6.684464219503152,0.06562847608453838,0.02607361963190184,0.027437893956247683,0.0598159509202454
USA,1998,0.08636836628511967,0.2535553243149497,-0.04459203036053131,0.4146110056925996,6.964895635673624,6.698924731182796,0.07180020811654526,0.018026565464895637,0.026708289975719737,0.06641366223908918
USA,1999,0.07602534178059353,0.26075358452817604,0.013646702047005308,0.3457164518574678,7.0280515542077335,6.750583527842614,0.06868956318772924,0.05079605761940864,0.03267755918639546,0.05079605761940864
USA,2000,0.0764371446620341,0.27605811749842074,0.10204081632653061,0.28085519922254615,7.167152575315841,6.782691092861655,0.07770056854074542,0.019436345966958212,0.02874289324068225,0.03304178814382896
USA,2001,0.041063614944463145,0.3049478290138001,-0.1286266924564797,0.45551257253384914,6.901353965183753,6.813194210703466,0.06664422753281724,0.01644100580270793,0.04308313699091215,0.07736943907156674
USA,2002,-0.02031063321385902,0.35961768219832735,-0.043410852713178294,0.33178294573643413,6.917054263565891,6.765830346475508,0.04898446833930705,0.01317829457364341,0.07467144563918758,0.08062015503875969
USA,2003,-0.03928266438941076,0.3031596925704526,-0.06783719074221868,0.37270550678371905,6.881085395051875,6.802732707087959,0.03202391118701964,0.019952114924181964,0.0627668659265585,0.07023144453312051
USA,2004,0.011125945705384957,0.2906097018246551,0.053724928366762174,0.3631805157593123,6.992836676217765,6.766355140186916,0.0534045393858478,0.02005730659025788,0.04717400979083222,0.055873925501432664
USA,2005,0.08476146364057434,0.3080129689671144,0.11392405063291139,0.2683544303797468,7.310126582278481,6.857341361741547,0.04492820750347383,0.012658227848101266,0.048170449282075034,0.043037974683544304
USA,2006,0.0668693009118541,0.33782023447676945,0.05331040412725709,0.34909716251074807,7.004299226139295,6.851063829787234,0.04385584020842379,0.012897678417884782,0.03734259661311333,0.05331040412725709
USA,2007,0.01845342706502636,0.29876977152899825,0.03593339176161262,0.2953549517966696,7.10692375109553,6.6111599297012305,0.040421792618629174,0.03593339176161262,0.04745166959578207,0.021910604732690624
USA,2008,0.07972480777013355,0.26912181303116145,0.07285276073619631,0.3458588957055215,7.311349693251533,6.828004856333468,0.04734925131525698,0.016104294478527608,0.04734925131525698,0.05368098159509203
USA,2009,0.013605442176870748,0.28208616780045354,0.030454318522216674,0.29905142286570147,6.929605591612581,6.667573696145125,0.10657596371882086,0.021467798302546182,0.012698412698412698,0.05341987019470794
USA,2010,0.003713330857779428,0.2629038247307835,0.06984126984126984,0.2768253968253968,7.015873015873016,6.725956182695878,0.09394727070181953,0.02603174603174603,0.01968065354623097,0.05015873015873016
USA,2011,0.07817460317460317,0.22896825396825396,0.07670454545454546,0.34375,6.80625,6.714285714285714,0.0873015873015873,0.013636363636363636,0.016666666666666666,0.06534090909090909
USA,2012,0.006642066420664207,0.23985239852398524,0.013461538461538462,0.34423076923076923,6.841666666666667,6.57970479704797,0.1088560885608856,0.015384615384615385,0.01955719557195572,0.03653846153846154
USA,2013,0.06394248959515701,0.24782444192205827,-0.012400354295837024,0.3073516386182462,7.1014171833480955,6.649262202043133,0.09080590238365494,0.011957484499557131,0.025728339008702233,0.06111603188662533
USA,2014,0.05917159763313609,0.23224852071005916,-0.059020044543429843,0.32293986636971045,6.963251670378619,6.68491124260355,0.07507396449704141,0.01670378619153675,0.026997041420118342,0.06403118040089087
USA,2015,0.045098039215686274,0.2615686274509804,0.05345572354211663,0.31047516198704106,7.161987041036717,6.562352941176471,0.06509803921568627,0.02591792656587473,0.02627450980392157,0.03509719222462203
USA,2016,0.04552276138069034,0.28264132066033015,0.030288909599254427,0.28191985088536814,7.153308480894688,6.598299149574787,0.05952976488244122,0.041472506989748366,0.02801400700350175,0.025629077353215284
USA,2017,0.05263157894736842,0.29890764647467727,0.037745604963805586,0.37280248190279214,6.971561530506722,6.722939424031778,0.05908639523336644,0.02016546018614271,0.028798411122144985,0.042916235780765255
USA,2018,0.02666666666666667,0.28229885057471266,NA,NA,NA,6.64551724137931,0.04781609195402299,NA,0.030804597701149426,NA
ZAF,1970,NA,NA,0.06780923994038748,0.22727272727272727,7.670640834575261,NA,NA,0.01713859910581222,NA,0.01713859910581222
ZAF,1971,NA,NA,0.0907911802853437,0.1245136186770428,7.453955901426719,NA,NA,0.0324254215304799,NA,0.007782101167315175
ZAF,1972,NA,NA,0.023809523809523808,0.24603174603174602,7.720458553791887,NA,NA,0.023809523809523808,NA,0.0291005291005291
ZAF,1973,NA,NA,0.040983606557377046,0.19808743169398907,7.573770491803279,NA,NA,0.022540983606557378,NA,0.02185792349726776
ZAF,1984,NA,NA,0.061936936936936936,0.2511261261261261,7.802927927927928,NA,NA,0.037162162162162164,NA,0.037162162162162164
ZAF,1990,-0.003780718336483932,0.21172022684310018,NA,NA,NA,7.844517958412098,0.03827977315689981,NA,0.021739130434782608,NA
ZAF,1994,0.09278737791134485,0.23553719008264462,0.04483074107959744,0.28636779505946935,7.3449222323879235,7.63335837716003,0.051840721262208865,0.011893870082342177,0.016153268219383923,0.018298261665141813
ZAF,1995,0.04746317512274959,0.23567921440261866,0.11899313501144165,0.2334096109839817,7.526887871853547,7.638707037643208,0.03518821603927987,0.031464530892448515,0.018821603927986905,0.036041189931350116
ZAF,1996,0.0722753346080306,0.2344168260038241,0.12126865671641791,0.23880597014925373,7.650186567164179,7.534225621414914,0.05965583173996176,0.027985074626865673,0.020650095602294454,0.061567164179104475
ZAF,1997,0.075516693163752,0.22257551669316375,0.04899777282850779,0.24944320712694878,7.9257609502598365,7.57670906200318,0.05842607313195548,0.025241276911655532,0.021860095389507155,0.04899777282850779
ZAF,1998,0.025221540558963872,0.2365371506475801,0.02237354085603113,0.3239299610894942,7.400778210116732,7.369461486025903,0.054533060668029994,0.03696498054474708,0.01772324471710975,0.04961089494163424
ZAF,1999,0.051966014621616284,0.2357241651847461,0.05426356589147287,0.24473975636766335,7.623477297895903,7.433313574392413,0.05394190871369295,0.029900332225913623,0.018178225647105316,0.036544850498338874
ZAF,2000,0.06370967741935483,0.22741935483870968,-0.0070921985815602835,0.3723404255319149,7.301418439716312,7.408944399677679,0.08098307816277196,0.031914893617021274,0.008058017727639,0.028368794326241134
ZAF,2001,0.061501868841318384,0.20625212368331636,0.03723404255319149,0.2845744680851064,7.42154255319149,7.450220863064899,0.09242269792728508,0.023936170212765957,0.017329255861365953,0.05319148936170213
ZAF,2002,0.08199591479428071,0.1841260577764809,0.14375,0.26875,7.565625,7.378465129851182,0.05515027721038809,0.0453125,0.011672016340822877,0.021875
ZAF,2003,0.09022931206380858,0.20139581256231306,0.041749502982107355,0.25646123260437376,7.420477137176938,7.445912263210369,0.06480558325024925,0.017892644135188866,0.02318045862412762,0.014910536779324055
ZAF,2004,0.07909715407262022,0.20471050049067713,-0.0455607476635514,0.3282710280373832,7.253504672897196,7.367811579980373,0.061040235525024536,0.01985981308411215,0.011383709519136408,0.04789719626168224
ZAF,2005,0.0990990990990991,0.20926640926640927,0.014192139737991267,0.35043668122270744,7.149563318777292,7.275418275418275,0.055341055341055344,0.026200873362445413,0.014929214929214929,0.039301310043668124
ZAF,2006,0.07667915825886423,0.23753243009512828,-0.016867469879518072,0.3397590361445783,7.29277108433735,7.231190544825598,0.05823003747477659,0.04939759036144578,0.01153070049005477,0.00963855421686747
ZAF,2007,0.061178731582319026,0.19762972453555414,0.01858736059479554,0.24907063197026022,7.550185873605948,7.454196028187059,0.0566944266495836,0.06815365551425032,0.014734144778987828,0.008674101610904586
ZAF,2008,0.061237576146200706,0.19781981404296248,0.10625,0.22083333333333333,7.348958333333333,7.452388586085283,0.05674895799935877,0.03958333333333333,0.014748316768194934,0.020833333333333332
ZAF,2009,0.08669001751313485,0.22259194395796847,0.04782608695652174,0.26521739130434785,7.766666666666667,7.366900175131349,0.06164623467600701,0.036231884057971016,0.011733800350262696,0.030434782608695653
ZAF,2010,0.11150353178607467,0.2325933400605449,0.16541353383458646,0.21804511278195488,7.533834586466165,7.186680121089808,0.07013118062563067,0.017543859649122806,0.007063572149344097,0.03884711779448621
