country,year,sotu_sent_pn,sotu_sent_ab,ungd_sent_pn,ungd_sent_ab,sotu_econ,ungd_econ,sotu_secu,ungd_secu,ungd_moral,sotu_moral,ungd_enviro,sotu_enviro
PHL,1995,0.06058673469387755,0.22130102040816327,0.06289881494986327,0.2488605287146764,0.08673469387755102,0.04831358249772106,0.02614795918367347,0.05560619872379216,0.020054694621695533,0.02295918367346939,0.0027347310847766638,0.001913265306122449
PHL,1996,0.07050976655550262,0.19056693663649357,0.02846441947565543,0.21423220973782772,0.07908527870414483,0.05767790262172284,0.023344449737970462,0.0696629213483146,0.03146067415730337,0.023344449737970462,0.009737827715355805,0.006193425440686041
PHL,1997,0.07169192953707497,0.15116755428103237,0.07985803016858918,0.2839396628216504,0.07537894305612454,0.04259094942324756,0.010651372388365424,0.05678793256433008,0.038154392191659274,0.014338385907414994,0.006211180124223602,0.004096681687832855
PHL,1998,-0.02021174205967276,0.10202117420596728,0.048115477145148355,0.27105052125100243,0.0548604427333975,0.04891740176423416,0.011549566891241578,0.05052125100240577,0.04170008019246191,0.0019249278152069298,0.0024057738572574178,9.624639076034649e-4
PHL,1999,-0.002472624514305899,0.21229247615683505,0.12657166806370496,0.2958927074601844,0.0921935711762628,0.06538139145012574,0.015895443306252206,0.041911148365465216,0.022632020117351215,0.008830801836806783,0.003352891869237217,0.0021193924408336277
PHL,2000,-0.007695126419934042,0.22022718944668376,0.0782967032967033,0.2733516483516483,0.06375961890802492,0.05631868131868132,0.03517772077684134,0.04120879120879121,0.03571428571428571,0.007328691828508612,0.0027472527472527475,0.0014657383657017222
PHL,2001,0.010942463819272856,0.13660430638898693,-0.09927007299270073,0.31532846715328466,0.07730321214260501,0.09197080291970802,0.018002117896223083,0.061313868613138686,0.033576642335766425,0.008824567596187787,0.00145985401459854,7.059654076950229e-4
PHL,2002,0.01818181818181818,0.23030303030303031,0,0.2931785195936139,0.03686868686868687,0.09143686502177069,0.045454545454545456,0.06821480406386067,0.01451378809869376,0.012626262626262626,0.008708272859216255,0.00101010101010101
PHL,2003,0.018411967779056387,0.11047180667433831,0.1310592459605027,0.289048473967684,0.04430379746835443,0.025134649910233394,0.02819332566168009,0.07540394973070018,0.017953321364452424,0.005753739930955121,0.0017953321364452424,0.0017261219792865361
PHL,2004,0.04059652029826015,0.22949461474730737,0.05847953216374269,0.2729044834307992,0.05965202982601491,0.0682261208576998,0.016570008285004142,0.05360623781676413,0.03313840155945419,0.014913007456503728,0.001949317738791423,0.004971002485501243
PHL,2005,0.05654761904761905,0.23511904761904762,0.04158215010141988,0.2829614604462475,0.06696428571428571,0.0486815415821501,0.023809523809523808,0.03144016227180527,0.02636916835699797,0.010416666666666666,0.0030425963488843813,0.001488095238095238
PHL,2006,0.059082892416225746,0.1437389770723104,0.12426900584795321,0.24707602339181287,0.05423280423280423,0.03654970760233918,0.009700176366843033,0.043859649122807015,0.03070175438596491,0.007054673721340388,0.0014619883040935672,4.409171075837742e-4
PHL,2007,0.08047411104179664,0.16781035558328133,0.15119760479041916,0.21107784431137724,0.048034934497816595,0.09730538922155689,0.01684341859014348,0.020958083832335328,0.03143712574850299,0.009981285090455396,0.008982035928143712,0.0012476606363069245
PHL,2008,0.018852459016393444,0.15,0.07633587786259542,0.25190839694656486,0.06721311475409836,0.11068702290076336,0.004918032786885246,0.03244274809160305,0.007633587786259542,0.006557377049180328,0.003816793893129771,0.0036885245901639345
PHL,2009,-0.002275830678197542,0.1843422849340009,0.02761795166858458,0.285385500575374,0.06281292671825216,0.07019562715765247,0.014110150204824761,0.05063291139240506,0.01611047180667434,0.008192990441511151,0.00805523590333717,0.0027309968138370506
PHL,2010,0.007494379215588309,0.06495128653509867,0.11933174224343675,0.2911694510739857,0.0412190856857357,0.021479713603818614,0.004996252810392206,0.021479713603818614,0.031026252983293555,0.005745690731951037,0.00954653937947494,9.992505620784412e-4
PHL,2011,0.016088328075709778,0.08738170347003155,0.1235370611183355,0.2483745123537061,0.03517350157728707,0.031209362808842653,0.005993690851735016,0.053315994798439535,0.02340702210663199,0.004574132492113565,0,0.0015772870662460567
PHL,2012,0.009489916963226572,0.08639778568604191,0.06475485661424607,0.23496762257169287,0.02738236457097667,0.036077705827937095,0.006030051403716884,0.04070305272895467,0.05087881591119334,0.004052985369711349,0.0064754856614246065,0.0030644523527085803
PHL,2013,0.022740274599542334,0.07151029748283753,0.0910871694417238,0.21645445641527913,0.028604118993135013,0.05778648383937316,0.006435926773455378,0.019588638589618023,0.015670910871694418,0.003432494279176201,0.004897159647404506,0.0017162471395881006
PHL,2014,0.01993685160126297,0.08903924221921515,0.10031347962382445,0.274294670846395,0.029950383400992334,0.02821316614420063,0.005412719891745603,0.045454545454545456,0.019592476489028215,0.0037889039242219214,0.01018808777429467,0.0017140279657194407
PHL,2015,0.020833333333333332,0.08767893660531698,0.08949771689497717,0.24840182648401826,0.022942229038854806,0.0319634703196347,0.004473415132924335,0.04657534246575343,0.029223744292237442,0.004217791411042945,0.0091324200913242,5.751533742331289e-4
PHL,2016,-0.0026679602231384912,0.13800630608780015,0.08375893769152196,0.27783452502553624,0.026679602231384915,0.031664964249233915,0.021828765462042203,0.031664964249233915,0.05107252298263534,0.01042929905408683,0.006128702757916241,0.0031530439000727628
PHL,2017,-0.03537735849056604,0.19693396226415094,-0.022546419098143235,0.3129973474801061,0.026336477987421385,0.020557029177718834,0.022209119496855344,0.07891246684350132,0.04907161803713528,0.014937106918238994,0.003978779840848806,0.007861635220125786
PHL,2018,0.035114503816793895,0.26615776081424936,NA,NA,0.05292620865139949,NA,0.025954198473282442,NA,NA,0.0183206106870229,NA,0.01272264631043257
RUS,1971,NA,NA,0.08527131782945736,0.2180653859116953,NA,0.01482979440512302,NA,0.06572295247724974,0.014155712841253791,NA,0.0010111223458038423,NA
RUS,1972,NA,NA,0.05076472502440612,0.2629352424341035,NA,0.006182883176049463,NA,0.08721119427269769,0.012040351448096323,NA,0.0013016596160104132,NA
RUS,1973,NA,NA,0.07512520868113523,0.22203672787979967,NA,0.015358931552587647,NA,0.05375626043405676,0.011686143572621035,NA,0.001001669449081803,NA
RUS,1974,NA,NA,0.07050572166851236,0.21520856404577335,NA,0.016611295681063124,NA,0.07493540051679587,0.011812476928755998,NA,0.004429678848283499,NA
RUS,1975,NA,NA,0.06634182908545727,0.2485007496251874,NA,0.014992503748125937,NA,0.06221889055472264,0.012368815592203899,NA,0.004122938530734633,NA
RUS,1976,NA,NA,0.06382335148215366,0.23018753781004234,NA,0.013309134906231096,NA,0.07259528130671507,0.012704174228675136,NA,0.002117362371445856,NA
RUS,1977,NA,NA,0.061979648473635525,0.22910884983040394,NA,0.012642614862781376,NA,0.0810977489978415,0.011409189022510022,NA,0.0033919210607462227,NA
RUS,1978,NA,NA,0.03664345914254306,0.22132649322096007,NA,0.010993037742762916,NA,0.09967020886771712,0.006962257237083181,NA,0.001832172957127153,NA
RUS,1979,NA,NA,0.06827309236947791,0.21927710843373494,NA,0.00642570281124498,NA,0.05943775100401606,0.01325301204819277,NA,0.0012048192771084338,NA
RUS,1980,NA,NA,0.02268370607028754,0.19456869009584665,NA,0.009584664536741214,NA,0.07859424920127796,0.011821086261980831,NA,0.0012779552715654952,NA
RUS,1981,NA,NA,0.02361429977041653,0.23679895047556576,NA,0.010823220728107576,NA,0.06526730075434568,0.01508691374221056,NA,0.0019678583142013774,NA
RUS,1982,NA,NA,0.032539416303253944,0.2264340825226434,NA,0.00872190540087219,NA,0.08218718550821871,0.009392821200939282,NA,6.709158000670916e-4,NA
RUS,1983,NA,NA,0.046341463414634146,0.22195121951219512,NA,0.008841463414634146,NA,0.08109756097560976,0.00975609756097561,NA,0.001524390243902439,NA
RUS,1984,NA,NA,0.018862275449101795,0.23862275449101797,NA,0.008982035928143712,NA,0.08802395209580838,0.0074850299401197605,NA,0.0032934131736526945,NA
RUS,1985,NA,NA,0.03761755485893417,0.2507836990595611,NA,0.01567398119122257,NA,0.07562695924764891,0.014498432601880877,NA,0.00274294670846395,NA
RUS,1986,NA,NA,0.024247867085765602,0.24068253255500674,NA,0.01347103726986978,NA,0.06825325550067356,0.01661427929950606,NA,0.004041311180960934,NA
RUS,1987,NA,NA,0.031055900621118012,0.2329192546583851,NA,0.020186335403726708,NA,0.05641821946169772,0.026915113871635612,NA,0.004658385093167702,NA
RUS,1988,NA,NA,0.05309734513274336,0.1906677393403057,NA,0.014481094127111826,NA,0.05148833467417538,0.016492357200321803,NA,0.008849557522123894,NA
RUS,1989,NA,NA,0.025380710659898477,0.20812182741116753,NA,0.023996308260267652,NA,0.06229810798338717,0.019843101061375174,NA,0.003230272265805261,NA
RUS,1990,NA,NA,-0.0027235587834770767,0.25238311393554247,NA,0.021788470267816613,NA,0.060372219700408535,0.02088061733999092,NA,0.01044030866999546,NA
RUS,1991,NA,NA,0.05483704086911537,0.21003621314019658,NA,0.02017589239524056,NA,0.04397309881013968,0.031039834454216243,NA,0.007242628039317123,NA
RUS,1992,NA,NA,0.09750812567713976,0.24918743228602383,NA,0.01950162513542795,NA,0.05308775731310943,0.02925243770314193,NA,0.0032502708559046588,NA
RUS,1993,NA,NA,0.039761431411530816,0.2644135188866799,NA,0.019880715705765408,NA,0.0636182902584493,0.039761431411530816,NA,0.0019880715705765406,NA
RUS,1994,NA,NA,0.0022865853658536584,0.2263719512195122,NA,0.01524390243902439,NA,0.08155487804878049,0.025914634146341462,NA,0.004573170731707317,NA
RUS,1995,NA,NA,0.05995475113122172,0.2160633484162896,NA,0.020361990950226245,NA,0.06108597285067873,0.024886877828054297,NA,0,NA
RUS,1996,NA,NA,0.08247422680412371,0.22508591065292097,NA,0.012027491408934709,NA,0.06529209621993128,0.01804123711340206,NA,0.00429553264604811,NA
RUS,1997,NA,NA,0.037937743190661476,0.20330739299610895,NA,0.014591439688715954,NA,0.057392996108949414,0.008754863813229572,NA,0.0029182879377431907,NA
RUS,1998,NA,NA,0.03335980937251787,0.1938046068308181,NA,0.015091342335186657,NA,0.07148530579825259,0.014297061159650517,NA,0,NA
RUS,1999,NA,NA,0.03861003861003861,0.22084942084942086,NA,0.013127413127413128,NA,0.055598455598455596,0.01776061776061776,NA,0,NA
RUS,2000,0.045756457564575644,0.2095940959409594,0.09145299145299145,0.24358974358974358,0.06974169741697417,0.021367521367521368,0.008487084870848708,0.06495726495726496,0.023931623931623933,0.018819188191881917,0.003418803418803419,0.0025830258302583027
RUS,2001,0.07227374480332587,0.20083146786056924,0.08991228070175439,0.2565789473684211,0.0818676047329709,0.021929824561403508,0.008954269267668692,0.10307017543859649,0.02412280701754386,0.015350175887432043,0,0.003517748640869843
RUS,2002,0.030710835058661144,0.15976535541752934,0.01597444089456869,0.22470713525026625,0.0779848171152519,0.01597444089456869,0.016908212560386472,0.08519701810436635,0.01703940362087327,0.007936507936507936,0.004259850905218318,0.002070393374741201
RUS,2003,0.07804568527918782,0.21954314720812182,0.11024498886414254,0.2594654788418708,0.06662436548223351,0.014476614699331848,0.03426395939086294,0.05011135857461024,0.01002227171492205,0.014593908629441625,0.004454342984409799,9.517766497461929e-4
RUS,2004,0.06114468538926413,0.16779239246356203,0,0.24440298507462688,0.0998933522929257,0.011194029850746268,0.018841094916459297,0.0830223880597015,0.025186567164179104,0.018130110202630643,9.328358208955224e-4,0.001066477070742979
RUS,2005,0.10294666169339799,0.2215591197314435,0.023876404494382022,0.24578651685393257,0.061917195076464,0.01544943820224719,0.013054830287206266,0.0898876404494382,0.011235955056179775,0.037672510257366655,0.007022471910112359,3.729951510630362e-4
RUS,2006,0.07424867413081909,0.1791396582203889,0.08610400682011936,0.21909633418584826,0.06923983500294638,0.02216538789428815,0.0553918680023571,0.060528559249786874,0.014492753623188406,0.020624631703005304,8.525149190110827e-4,0.002357100766057749
RUS,2007,0.0656040656040656,0.13305613305613306,0.15005727376861397,0.2279495990836197,0.08708708708708708,0.042382588774341354,0.0164010164010164,0.046964490263459335,0.006872852233676976,0.01617001617001617,0.002290950744558992,9.24000924000924e-4
RUS,2008,0.06106696935300795,0.20408626560726448,-0.01743119266055046,0.23027522935779818,0.050170261066969354,0.022018348623853212,0.014982973893303065,0.05596330275229358,0.015596330275229359,0.02315550510783201,0.0045871559633027525,0.0022701475595913734
RUS,2009,0.06690633113640902,0.1719592570401438,0.05309734513274336,0.23185840707964603,0.0689035350509287,0.022123893805309734,0.015777910924705412,0.06725663716814159,0.011504424778761062,0.013980427401637708,0.0017699115044247787,0.0029958058717795086
RUS,2010,0.03952339436210404,0.17204301075268819,0.10576923076923077,0.18653846153846154,0.05986631793083406,0.01826923076923077,0.02121476315024702,0.0625,0.011538461538461539,0.03051438535309503,0.0019230769230769232,0.0066841034582970065
RUS,2011,0.048206937095825984,0.17871840094062316,0.038433111603843315,0.21286031042128603,0.059082892416225746,0.021433850702143386,0.020282186948853614,0.06504065040650407,0.0066518847006651885,0.01646090534979424,0.0022172949002217295,0.0023515579071134627
RUS,2012,0.07027498908773461,0.17939764295067656,0.008016032064128256,0.24649298597194388,0.0759493670886076,0.011022044088176353,0.010257529463116543,0.047094188376753505,0.03406813627254509,0.014622435617634221,0.002004008016032064,0.0024006983849847226
RUS,2013,0.05247670426679745,0.1245708680725846,0.006493506493506494,0.1987012987012987,0.07871505640019617,0.032467532467532464,0.01765571358509073,0.04285714285714286,0.01818181818181818,0.013487003433055419,0.0012987012987012987,0.002697400686611084
RUS,2014,0.07038288288288289,0.15934684684684686,-0.04698581560283688,0.22606382978723405,0.07939189189189189,0.005319148936170213,0.011542792792792793,0.0549645390070922,0.015070921985815602,0.01097972972972973,0.0017730496453900709,0.003096846846846847
RUS,2015,0.03801076971808679,0.18308520747545137,-0.007281553398058253,0.20792880258899676,0.07792207792207792,0.02669902912621359,0.025023756731073803,0.03964401294498382,0.016181229773462782,0.013303769401330377,0.0056634304207119745,0.0019005384859043396
RUS,2016,0.09447368421052632,0.19236842105263158,0.019674935842600515,0.19931565440547477,0.08342105263157895,0.022241231822070145,0.007105263157894737,0.06244653550042772,0.013686911890504704,0.012105263157894737,0.0025662959794696323,0.003947368421052632
RUS,2017,NA,NA,0.010662604722010662,0.21325209444021326,NA,0.013709063214013708,NA,0.04798172124904798,0.015993907083015995,NA,0.003808073115003808,NA
RUS,2018,0.08560379680084373,0.1727895939532431,NA,NA,0.07013534891896643,NA,0.037089119353137634,NA,NA,0.012128669361926525,NA,0.0038671119704693268
USA,1913,0.08978583196046129,0.1902800658978583,NA,NA,0.04942339373970346,NA,0.009060955518945634,NA,NA,0.015650741350906095,NA,8.237232289950577e-4
USA,1914,0.07003610108303249,0.2606498194945848,NA,NA,0.04404332129963899,NA,0.025992779783393503,NA,NA,0.010108303249097473,NA,0.0021660649819494585
USA,1915,0.05377961639714178,0.20646859721699887,NA,NA,0.051899210229409555,NA,0.026325686348251224,NA,NA,0.011282437006393382,NA,7.52162467092892e-4
USA,1916,0.0377113133940182,0.18335500650195058,NA,NA,0.04681404421326398,NA,0.010403120936280884,NA,NA,0.006501950585175552,NA,0
USA,1917,-0.004626060138781804,0.36854279105628374,NA,NA,0.016962220508866616,NA,0.05397070161912105,NA,NA,0.014649190439475714,NA,7.710100231303007e-4
USA,1918,0.08172280508006627,0.26173384870237437,NA,NA,0.04969630038652678,NA,0.030369961347321922,NA,NA,0.004969630038652678,NA,0.0016565433462175593
USA,1919,0.03823047515019115,0.2381212452211906,NA,NA,0.085199344620426,NA,0.02184598580010923,NA,NA,0.010922992900054615,NA,0.002184598580010923
USA,1920,0.056716417910447764,0.25771144278606967,NA,NA,0.08258706467661692,NA,0.015920398009950248,NA,NA,0.020895522388059702,NA,0.0029850746268656717
USA,1921,0.021709633649932156,0.23518769787426505,NA,NA,0.06558118498417007,NA,0.013568521031207599,NA,NA,0.008593396653098146,NA,0
USA,1922,-0.014861995753715499,0.2237791932059448,NA,NA,0.07006369426751592,NA,0.018683651804670912,NA,NA,0.0118895966029724,NA,4.246284501061571e-4
USA,1923,0.08059701492537313,0.24402985074626865,NA,NA,0.061567164179104475,NA,0.014925373134328358,NA,NA,0.008208955223880597,NA,0.002238805970149254
USA,1924,0.07155963302752294,0.21761467889908256,NA,NA,0.0744954128440367,NA,0.02165137614678899,NA,NA,0.009174311926605505,NA,0.0014678899082568807
USA,1925,0.07295930652540332,0.20635685046954008,NA,NA,0.06742114134360704,NA,0.019985552612569228,NA,NA,0.009150012039489525,NA,0.0016855285335901757
USA,1926,0.06660039761431412,0.21272365805168986,NA,NA,0.07181908548707754,NA,0.019383697813121274,NA,NA,0.007455268389662028,NA,0.0022365805168986083
USA,1927,0.04593138644740573,0.2160476325489084,NA,NA,0.08477459597391551,NA,0.01842925999432946,NA,NA,0.007371703997731784,NA,0.0031187978451942162
USA,1928,0.07174621998221169,0.17906907797213165,NA,NA,0.06996738808182627,NA,0.015120071153276016,NA,NA,0.009190631485324638,NA,0.0020753038837829827
USA,1929,0.06163194444444445,0.1840277777777778,NA,NA,0.06705729166666667,NA,0.018012152777777776,NA,NA,0.005425347222222222,NA,0.003472222222222222
USA,1930,0.030518819938962362,0.1536113936927772,NA,NA,0.11088504577822991,NA,0.01017293997965412,NA,NA,0.0076297049847405905,NA,0.001525940996948118
USA,1931,0.025937749401436554,0.2031125299281724,NA,NA,0.1149241819632881,NA,0.012370311252992818,NA,NA,0.008379888268156424,NA,0.0015961691939345571
USA,1932,0.0016120365394948952,0.19183234819989253,NA,NA,0.09618484685652874,NA,0.015583019881783988,NA,NA,0.010209564750134336,NA,0.0026867275658248252
USA,1934,0.04138702460850112,0.24049217002237136,NA,NA,0.08277404921700224,NA,0.011185682326621925,NA,NA,0.012304250559284116,NA,0
USA,1935,0.054873646209386284,0.20216606498194944,NA,NA,0.047653429602888084,NA,0.01444043321299639,NA,NA,0.01588447653429603,NA,7.220216606498195e-4
USA,1936,0.07254623044096728,0.3186344238975818,NA,NA,0.032716927453769556,NA,0.032716927453769556,NA,NA,0.014935988620199146,NA,0.0021337126600284497
USA,1937,0.05711610486891386,0.20880149812734083,NA,NA,0.03464419475655431,NA,0.019662921348314606,NA,NA,0.03932584269662921,NA,0.0018726591760299626
USA,1938,-0.05116796440489433,0.25027808676307006,NA,NA,0.11067853170189099,NA,0.012235817575083427,NA,NA,0.016129032258064516,NA,0.0016685205784204673
USA,1939,0.02323991797676008,0.24743677375256323,NA,NA,0.08407382091592618,NA,0.039644565960355434,NA,NA,0.025974025974025976,NA,0.002734107997265892
USA,1940,0.025466893039049237,0.2835314091680815,NA,NA,0.04584040747028863,NA,0.050933786078098474,NA,NA,0.02461799660441426,NA,0.0025466893039049238
USA,1941,0.0675,0.31083333333333335,NA,NA,0.0225,NA,0.06583333333333333,NA,NA,0.043333333333333335,NA,0
USA,1942,-0.05417607223476298,0.33559066967644846,NA,NA,0.018811136192626036,NA,0.08051166290443942,NA,NA,0.018811136192626036,NA,7.524454477050414e-4
USA,1943,-0.02565597667638484,0.317201166180758,NA,NA,0.022157434402332362,NA,0.0717201166180758,NA,NA,0.01924198250728863,NA,0.0011661807580174927
USA,1944,-0.030716723549488054,0.3078498293515358,NA,NA,0.043003412969283276,NA,0.07098976109215017,NA,NA,0.031399317406143344,NA,0.0013651877133105802
USA,1945,-0.0049245921822099106,0.2917820867959372,NA,NA,0.0332409972299169,NA,0.08033240997229917,NA,NA,0.01662049861495845,NA,3.077870113881194e-4
USA,1946,0.031198036265737587,0.18908860559030802,NA,NA,0.12788027555625942,NA,0.03436534959220841,NA,NA,0.006413809486103413,NA,0.0022963021616913453
USA,1947,0.03241106719367589,0.233201581027668,NA,NA,0.09130434782608696,NA,0.04308300395256917,NA,NA,0.010671936758893281,NA,0.0031620553359683794
USA,1948,0.10255198487712665,0.29064272211720227,NA,NA,0.10349716446124764,NA,0.026465028355387523,NA,NA,0.02835538752362949,NA,0.003780718336483932
USA,1949,0.11308677098150782,0.2581792318634424,NA,NA,0.0903271692745377,NA,0.015647226173541962,NA,NA,0.020625889046941678,NA,0.006401137980085348
USA,1950,0.16758933064921994,0.303472571716155,NA,NA,0.07599396074484147,NA,0.02264720684448918,NA,NA,0.038751887267237044,NA,0.004026170105686965
USA,1951,0.08777852802160702,0.32275489534098584,NA,NA,0.03038487508440243,NA,0.08237677245104659,NA,NA,0.031060094530722483,NA,6.752194463200541e-4
USA,1952,0.09834368530020704,0.34679089026915116,NA,NA,0.04917184265010352,NA,0.07660455486542443,NA,NA,0.018115942028985508,NA,0.004658385093167702
USA,1953,0.05790645879732739,0.26161841128433555,NA,NA,0.04855233853006682,NA,0.03964365256124722,NA,NA,0.024201930215293245,NA,0.0026726057906458797
USA,1954,0.1016949152542373,0.2071563088512241,NA,NA,0.08436911487758945,NA,0.039171374764595104,NA,NA,0.014689265536723164,NA,0.0030131826741996233
USA,1955,0.15072639225181597,0.2627118644067797,NA,NA,0.07082324455205811,NA,0.04146489104116223,NA,NA,0.016343825665859565,NA,0.007566585956416465
USA,1956,0.10135869565217391,0.23559782608695654,NA,NA,0.07853260869565218,NA,0.03016304347826087,NA,NA,0.017934782608695653,NA,0.004076086956521739
USA,1957,0.1171875,0.24888392857142858,NA,NA,0.06975446428571429,NA,0.03962053571428571,NA,NA,0.02734375,NA,0.005022321428571429
USA,1958,0.0975609756097561,0.2634146341463415,NA,NA,0.05658536585365854,NA,0.07804878048780488,NA,NA,0.013658536585365854,NA,0.004878048780487805
USA,1959,0.12116858237547892,0.2753831417624521,NA,NA,0.08620689655172414,NA,0.036877394636015325,NA,NA,0.025383141762452106,NA,0.0038314176245210726
USA,1960,0.09912170639899624,0.2806357172731075,NA,NA,0.06231702216645755,NA,0.033458803847762446,NA,NA,0.015056461731493099,NA,0.002509410288582183
USA,1961,0.09521105432519401,0.2349044103728942,NA,NA,0.07420026500094644,NA,0.03236797274275979,NA,NA,0.01855006625023661,NA,0.005300018928639031
USA,1962,0.07825167430384208,0.2770532252379274,NA,NA,0.09164610504053577,NA,0.03137116672541417,NA,NA,0.02079661614381389,NA,0.005639760310186817
USA,1963,0.06455921638468388,0.2711487088156723,NA,NA,0.06678539626001781,NA,0.04541406945681211,NA,NA,0.022707034728406055,NA,0.004452359750667854
USA,1964,0.05859065716547902,0.2913697545526524,NA,NA,0.08155186064924783,NA,0.028503562945368172,NA,NA,0.015043547110055424,NA,0.003167062549485352
USA,1965,0.08477611940298507,0.3176119402985075,NA,NA,0.05850746268656717,NA,0.02208955223880597,NA,NA,0.028656716417910448,NA,0.004776119402985075
USA,1966,0.0352882703777336,0.31560636182902585,NA,NA,0.04970178926441352,NA,0.04622266401590457,NA,NA,0.022365805168986085,NA,0.004970178926441352
USA,1967,0.032914201183431954,0.2843934911242604,NA,NA,0.0654585798816568,NA,0.04252958579881657,NA,NA,0.015532544378698224,NA,0.0029585798816568047
USA,1968,0.04639435199193142,0.25718608169440244,NA,NA,0.08018154311649017,NA,0.03681290973272819,NA,NA,0.014120020171457387,NA,0.0030257186081694403
USA,1969,0.07512060647829083,0.24603721571330117,NA,NA,0.048242591316333565,NA,0.024810475534114404,NA,NA,0.02067539627842867,NA,0.0034458993797381117
USA,1970,0.06699147381242387,0.3276492082825822,0.15459140690817186,0.2607413647851727,0.055420219244823384,0.03411962931760741,0.035931790499390985,0.03496208930075821,0.02148272957034541,0.02192448233861145,0.004633529907329402,0.0097442143727162
USA,1971,0.08280254777070063,0.2178343949044586,0.11017786561264822,0.25938735177865613,0.0643312101910828,0.017786561264822136,0.007643312101910828,0.03606719367588933,0.007411067193675889,0.022292993630573247,0.0014822134387351778,0.006369426751592357
USA,1972,0.05536089698668535,0.27960756832515765,0.03376304481276857,0.2461632903621854,0.07848633496846531,0.020871700429711478,0.030833917309039945,0.048496009821976674,0.01596071209330878,0.019621583742116328,0.003683241252302026,0.006306937631394534
USA,1973,0.10483870967741936,0.22096774193548388,0.10862068965517241,0.25689655172413794,0.06290322580645161,0.02327586206896552,0.02258064516129032,0.04051724137931034,0.019827586206896553,0.020967741935483872,0.002586206896551724,0.0064516129032258064
USA,1974,0.07466814159292036,0.2627212389380531,0.03073661897191309,0.27980922098569155,0.06471238938053098,0.06412294647588765,0.03982300884955752,0.05511393746687864,0.010068892421833599,0.014933628318584071,0.0010598834128245894,0.007190265486725664
USA,1975,0.030353200883002206,0.18818984547461368,0.08937397034596375,0.2804777594728171,0.11258278145695365,0.016474464579901153,0.018211920529801324,0.06301482701812192,0.018945634266886325,0.009381898454746136,0.002883031301482702,0.003863134657836645
USA,1976,0.022944550669216062,0.2982791586998088,0.08391831525207402,0.26196553924696875,0.09082217973231357,0.031269942565411615,0.033938814531548754,0.04562858966177409,0.023292916400765796,0.024378585086042064,0.0022335673261008296,0.005258126195028681
USA,1977,0.09321595028482652,0.2641118591403418,0.07741935483870968,0.27670250896057347,0.05541170378042465,0.022222222222222223,0.04557224236147074,0.11326164874551971,0.02078853046594982,0.013464526152252718,7.168458781362007e-4,5.178663904712584e-4
USA,1978,0.06217616580310881,0.30166954519286127,0.13444401394808214,0.25377760557923285,0.11226252158894647,0.06431615652847733,0.033966609096142776,0.0317706315381635,0.01743510267338241,0.02360391479562464,0.002324680356450988,0.002302820955670697
USA,1979,0.1499644633972992,0.34186211798152094,0.06427423674343867,0.24424209962506696,0.07107320540156362,0.06855918585966791,0.05543710021321962,0.035886448848419926,0.021424745581146223,0.028429282160625444,0.0032137118371719335,0.0035536602700781805
USA,1980,0.07714285714285714,0.30857142857142855,0.125,0.29857512953367876,0.05,0.012953367875647668,0.07714285714285714,0.0667098445595855,0.03044041450777202,0.015714285714285715,0.0019430051813471502,0.002857142857142857
USA,1981,0.08188900295911589,0.18974575759405762,0.1468994581577363,0.27453341360626127,0.07639350202306902,0.12281757977122215,0.026632042997765566,0.02107164358819988,0.013847080072245636,0.0169696237695513,0.003612281757977122,0.007367594661513376
USA,1982,0.051675977653631286,0.24441340782122906,0.08649225840896957,0.3021890016017085,0.09078212290502793,0.03150026695141484,0.0223463687150838,0.05018686599038975,0.019754404698344902,0.020484171322160148,5.339028296849973e-4,0.0023277467411545625
USA,1983,0.06943231441048035,0.27641921397379915,0.05966930265995687,0.32710280373831774,0.09912663755458516,0.008626887131560028,0.028820960698689956,0.08554996405463695,0.014378145219266714,0.02314410480349345,7.189072609633358e-4,0.0017467248908296944
USA,1984,0.1644486692015209,0.33840304182509506,0.14534883720930233,0.30910852713178294,0.06226235741444867,0.02567829457364341,0.030893536121673004,0.05910852713178295,0.03343023255813953,0.03802281368821293,0.0014534883720930232,0.0042775665399239545
USA,1985,0.13793103448275862,0.3043240284619595,0.07849686847599165,0.2789144050104384,0.08812260536398467,0.03674321503131524,0.03557744937055282,0.05260960334029228,0.0325678496868476,0.039956212370005476,0.0020876826722338203,0.004378762999452655
USA,1986,0.11242603550295859,0.3425378040762656,0.06142941523922032,0.28588304784406376,0.05654174884944116,0.03307737743650325,0.032215647600262985,0.07855877141169522,0.03544004725339634,0.04799474030243261,0.0029533372711163615,0.003287310979618672
USA,1987,0.0807327001356852,0.2544097693351425,0.09176029962546817,0.28901373283395754,0.04341926729986431,0.039950062421972535,0.021709633649932156,0.04868913857677903,0.04057428214731586,0.035278154681139755,0.0024968789013732834,0.0020352781546811396
USA,1988,0.10071574642126789,0.2602249488752556,0.05206738131699847,0.33078101071975496,0.05521472392638037,0.014293006636038795,0.033231083844580775,0.06584992343032159,0.045941807044410414,0.05674846625766871,0.0015313935681470138,0.0015337423312883436
USA,1989,0.08421610169491525,0.2854872881355932,0.10693215339233038,0.3724188790560472,0.06832627118644068,0.028761061946902654,0.03072033898305085,0.06268436578171091,0.038348082595870206,0.03177966101694915,0.00663716814159292,0.005296610169491525
